229   	6.9035	0.057057	0.079792	0.035573
230   	6.869 	0.057155	0.07993	0.041455
231   	6.8348	0.05725	0.080068	0.047325
232   	6.8007	0.057341	0.080206	0.053183
233   	6.7668	0.057429	0.080344	0.05903
234   	6.733 	0.057514	0.080482	0.064866
235   	6.6995	0.057595	0.08062	0.070693
236   	6.666 	0.057673	0.080758	0.076509
237   	6.6328	0.057747	0.080897	0.082317
238   	6.5997	0.057819	0.081035	0.088116
239   	6.5668	0.057886	0.081174	0.093907
240   	6.534 	0.057951	0.081312	0.09969
241   	6.5015	0.058012	0.08145	0.10547
242   	6.469 	0.05807	0.081589	0.11123
243   	6.4368	0.058124	0.081727	0.117 
244   	6.4047	0.058175	0.081865	0.12275
245   	6.3727	0.058223	0.082002	0.1285
246   	6.3409	0.058267	0.08214	0.13425
247   	6.3093	0.058308	0.082277	0.13998
248   	6.2778	0.058346	0.082414	0.14572
249   	6.2465	0.05838	0.082551	0.15145
250   	6.2154	0.058411	0.082688	0.15717
251   	6.1844	0.058439	0.082824	0.1629
252   	6.1535	0.058464	0.08296	0.16861
253   	6.1228	0.058485	0.083095	0.17433
254   	6.0923	0.058503	0.08323	0.18004
255   	6.0619	0.058518	0.083365	0.18575
256   	6.0317	0.05853	0.083499	0.19146
257   	6.0016	0.058538	0.083633	0.19716
258   	5.9717	0.058543	0.083766	0.20286
259   	5.9419	0.058545	0.083899	0.20856
260   	5.9122	0.058544	0.084031	0.21426
261   	5.8828	0.05854	0.084163	0.21996
262   	5.8534	0.058533	0.084294	0.22566
263   	5.8242	0.058522	0.084425	0.23135
264   	5.7952	0.058509	0.084555	0.23705
265   	5.7663	0.058492	0.084684	0.24275
266   	5.7375	0.058472	0.084812	0.24844
267   	5.7089	0.05845	0.08494	0.25413
268   	5.6804	0.058424	0.085067	0.25983
269   	5.6521	0.058395	0.085194	0.26552
270   	5.6239	0.058364	0.085319	0.27122
271   	5.5959	0.058329	0.085444	0.27691
272   	5.5679	0.058292	0.085568	0.28261
273   	5.5402	0.058251	0.085691	0.28831
274   	5.5125	0.058208	0.085814	0.29401
275   	5.485 	0.058162	0.085935	0.2997
276   	5.4577	0.058113	0.086056	0.3054
277   	5.4305	0.058062	0.086176	0.31111
278   	5.4034	0.058007	0.086295	0.31681
279   	5.3764	0.05795	0.086413	0.32251
280   	5.3496	0.05789	0.08653	0.32822
281   	5.3229	0.057828	0.086646	0.33392
282   	5.2964	0.057762	0.086761	0.33963
283   	5.27  	0.057695	0.086875	0.34534
284   	5.2437	0.057624	0.086988	0.35106
285   	5.2175	0.057551	0.0871	0.35677
286   	5.1915	0.057476	0.087211	0.36248
287   	5.1656	0.057398	0.087321	0.3682
288   	5.1399	0.057317	0.08743	0.37392
289   	5.1142	0.057234	0.087537	0.37964
290   	5.0887	0.057149	0.087644	0.38537
291   	5.0633	0.057061	0.087749	0.39109
292   	5.0381	0.056971	0.087854	0.39682
293   	5.013 	0.056879	0.087957	0.40255
294   	4.988 	0.056784	0.088059	0.40828
295   	4.9631	0.056687	0.08816	0.41401
296   	4.9383	0.056588	0.088259	0.41975
297   	4.9137	0.056487	0.088358	0.42548
298   	4.8892	0.056383	0.088455	0.43122
299   	4.8648	0.056277	0.088551	0.43696
300   	4.8405	0.05617	0.088646	0.44271
