137   	5.4678	0.00013677	0.0014303	2.6486	0.058578	6.0679	0.066883
138   	5.4405	0.00013536	0.0014174	2.6491	0.058351	6.1244	0.066687
139   	5.4134	0.00013398	0.0014045	2.6495	0.058125	6.1809	0.066493
140   	5.3864	0.00013262	0.0013918	2.6497	0.057899	6.2373	0.066298
141   	5.3595	0.00013129	0.0013791	2.6498	0.057675	6.2938	0.066105
142   	5.3328	0.00012998	0.0013665	2.6497	0.057451	6.3502	0.065911
143   	5.3062	0.00012869	0.001354	2.6494	0.057229	6.4066	0.065719
144   	5.2797	0.00012743	0.0013415	2.649 	0.057007	6.463 	0.065527
145   	5.2534	0.00012619	0.0013292	2.6484	0.056786	6.5193	0.065335
146   	5.2272	0.00012498	0.0013169	2.6477	0.056565	6.5756	0.065144
147   	5.2011	0.00012378	0.0013047	2.6468	0.056346	6.6318	0.064954
148   	5.1752	0.00012261	0.0012926	2.6458	0.056127	6.688 	0.064764
149   	5.1494	0.00012146	0.0012806	2.6446	0.055909	6.7442	0.064574
150   	5.1237	0.00012033	0.0012687	2.6433	0.055692	6.8004	0.064385
151   	5.0981	0.00011922	0.0012569	2.6419	0.055476	6.8565	0.064197
152   	5.0727	0.00011814	0.0012451	2.6403	0.055261	6.9125	0.064009
153   	5.0474	0.00011707	0.0012335	2.6385	0.055046	6.9686	0.063822
154   	5.0222	0.00011602	0.001222	2.6367	0.054833	7.0245	0.063635
155   	4.9972	0.00011498	0.0012105	2.6347	0.05462	7.0805	0.063448
156   	4.9723	0.00011397	0.0011992	2.6326	0.054407	7.1364	0.063263
157   	4.9475	0.00011298	0.001188	2.6304	0.054196	7.1922	0.063077
158   	4.9228	0.000112	0.0011768	2.628 	0.053985	7.248 	0.062893
159   	4.8982	0.00011104	0.0011658	2.6255	0.053776	7.3038	0.062708
160   	4.8738	0.0001101	0.0011548	2.6229	0.053567	7.3595	0.062525
161   	4.8495	0.00010917	0.001144	2.6202	0.053358	7.4152	0.062341
162   	4.8253	0.00010826	0.0011333	2.6174	0.053151	7.4708	0.062159
163   	4.8013	0.00010737	0.0011226	2.6144	0.052944	7.5263	0.061977
164   	4.7773	0.00010649	0.0011121	2.6114	0.052738	7.5819	0.061795
165   	4.7535	0.00010563	0.0011016	2.6082	0.052533	7.6373	0.061614
166   	4.7298	0.00010478	0.0010913	2.6049	0.052329	7.6927	0.061433
167   	4.7062	0.00010395	0.0010811	2.6015	0.052125	7.7481	0.061253
168   	4.6827	0.00010313	0.0010709	2.598 	0.051922	7.8034	0.061073
169   	4.6594	0.00010232	0.0010609	2.5944	0.05172	7.8587	0.060894
170   	4.6361	0.00010154	0.001051	2.5907	0.051519	7.9139	0.060715
171   	4.613 	0.00010076	0.0010411	2.5869	0.051319	7.969 	0.060537
172   	4.59  	9.9998e-05	0.0010314	2.583 	0.051119	8.0241	0.06036
173   	4.5671	9.9249e-05	0.0010218	2.579 	0.05092	8.0791	0.060183
174   	4.5443	9.8514e-05	0.0010122	2.5749	0.050721	8.1341	0.060006
175   	4.5217	9.7791e-05	0.0010028	2.5708	0.050524	8.189 	0.05983
176   	4.4991	9.7081e-05	0.00099346	2.5665	0.050327	8.2439	0.059654
177   	4.4767	9.6383e-05	0.00098423	2.5621	0.050131	8.2987	0.059479
178   	4.4543	9.5698e-05	0.00097509	2.5577	0.049936	8.3534	0.059304
179   	4.4321	9.5024e-05	0.00096606	2.5532	0.049741	8.4081	0.05913
180   	4.41  	9.4362e-05	0.00095712	2.5485	0.049547	8.4627	0.058956
181   	4.388 	9.3712e-05	0.00094827	2.5438	0.049354	8.5173	0.058783
182   	4.3661	9.3073e-05	0.00093953	2.539 	0.049162	8.5718	0.058611
183   	4.3444	9.2446e-05	0.00093088	2.5342	0.04897	8.6262	0.058438
184   	4.3227	9.1829e-05	0.00092232	2.5292	0.048779	8.6806	0.058267
185   	4.3011	9.1223e-05	0.00091386	2.5242	0.048589	8.7349	0.058095
186   	4.2797	9.0628e-05	0.0009055	2.5191	0.0484	8.7891	0.057925
187   	4.2583	9.0043e-05	0.00089723	2.5139	0.048211	8.8433	0.057754
188   	4.2371	8.9469e-05	0.00088905	2.5087	0.048023	8.8975	0.057585
189   	4.216 	8.8904e-05	0.00088096	2.5034	0.047835	8.9515	0.057415
190   	4.1949	8.8349e-05	0.00087297	2.498 	0.047649	9.0055	0.057246
191   	4.174 	8.7805e-05	0.00086506	2.4925	0.047463	9.0594	0.057078
192   	4.1532	8.7269e-05	0.00085725	2.487 	0.047278	9.1133	0.05691
193   	4.1325	8.6744e-05	0.00084953	2.4814	0.047093	9.1671	0.056743
194   	4.1119	8.6227e-05	0.00084189	2.4757	0.046909	9.2208	0.056576
195   	4.0914	8.572e-05	0.00083435	2.47  	0.046726	9.2745	0.056409
196   	4.071 	8.5221e-05	0.00082689	2.4642	0.046544	9.3281	0.056243
197   	4.0507	8.4732e-05	0.00081951	2.4584	0.046362	9.3816	0.056078
198   	4.0305	8.4251e-05	0.00081223	2.4525	0.046181	9.4351	0.055913
199   	4.0103	8.3778e-05	0.00080503	2.4465	0.046001	9.4885	0.055748
200   	3.9903	8.3315e-05	0.00079791	2.4404	0.045821	9.5418	0.055584
201   	3.9704	8.2859e-05	0.00079088	2.4344	0.045642	9.5951	0.055421
202   	3.9506	8.2412e-05	0.00078393	2.4282	0.045464	9.6483	0.055257
203   	3.9309	8.1972e-05	0.00077706	2.422 	0.045286	9.7014	0.055095
204   	3.9113	8.1541e-05	0.00077027	2.4158	0.045109	9.7544	0.054933
205   	3.8918	8.1117e-05	0.00076357	2.4095	0.044933	9.8074	0.054771
206   	3.8724	8.0701e-05	0.00075694	2.4031	0.044757	9.8603	0.05461
207   	3.8531	8.0293e-05	0.00075039	2.3967	0.044582	9.9132	0.054449
208   	3.8339	7.9892e-05	0.00074392	2.3902	0.044408	9.966 	0.054288
209   	3.8148	7.9498e-05	0.00073753	2.3837	0.044235	10.019	0.054128
210   	3.7957	7.9112e-05	0.00073121	2.3772	0.044062	10.071	0.053969
211   	3.7768	7.8733e-05	0.00072497	2.3706	0.043889	10.124	0.05381
212   	3.758 	7.836e-05	0.00071881	2.3639	0.043718	10.176	0.053651
213   	3.7392	7.7995e-05	0.00071272	2.3573	0.043547	10.229	0.053493
214   	3.7206	7.7637e-05	0.0007067	2.3505	0.043377	10.281	0.053336
215   	3.702 	7.7285e-05	0.00070076	2.3437	0.043207	10.333	0.053178
216   	3.6836	7.694e-05	0.00069489	2.3369	0.043038	10.386	0.053022
217   	3.6652	7.6601e-05	0.00068908	2.3301	0.04287	10.438	0.052865
218   	3.6469	7.6269e-05	0.00068335	2.3232	0.042702	10.49 	0.052709
219   	3.6287	7.5943e-05	0.00067769	2.3162	0.042535	10.542	0.052554
220   	3.6106	7.5623e-05	0.0006721	2.3093	0.042368	10.594	0.052399
221   	3.5926	7.531e-05	0.00066657	2.3023	0.042203	10.646	0.052245
222   	3.5747	7.5002e-05	0.00066111	2.2952	0.042038	10.697	0.052091
223   	3.5569	7.4701e-05	0.00065572	2.2881	0.041873	10.749	0.051937
224   	3.5391	7.4406e-05	0.0006504	2.281 	0.041709	10.801	0.051784
225   	3.5215	7.4116e-05	0.00064514	2.2739	0.041546	10.852	0.051631
226   	3.5039	7.3832e-05	0.00063994	2.2667	0.041383	10.904	0.051479
227   	3.4864	7.3554e-05	0.0006348	2.2595	0.041221	10.955	0.051327
228   	3.469 	7.3281e-05	0.00062973	2.2522	0.04106	11.006	0.051175
229   	3.4517	7.3014e-05	0.00062472	2.2449	0.040899	11.058	0.051024
230   	3.4345	7.2753e-05	0.00061978	2.2376	0.040739	11.109	0.050874
231   	3.4174	7.2496e-05	0.00061489	2.2303	0.040579	11.16 	0.050724
232   	3.4004	7.2245e-05	0.00061006	2.2229	0.040421	11.211	0.050574
233   	3.3834	7.2e-05	0.00060529	2.2155	0.040262	11.262	0.050425
234   	3.3665	7.1759e-05	0.00060058	2.2081	0.040105	11.313	0.050276
235   	3.3497	7.1524e-05	0.00059593	2.2007	0.039948	11.364	0.050128
236   	3.333 	7.1294e-05	0.00059133	2.1932	0.039791	11.414	0.04998
237   	3.3164	7.1068e-05	0.00058679	2.1857	0.039635	11.465	0.049832
