# TRPV4 Microglia Simulation Results
# Time scaling: 1 ms = 1 minute real time
# Columns: time(ms), TNFa(pg/ml), TRPV4_expr, open_prob, NFkB, Cldn5, ICAM1, CCL2, ica, ina, ik, itrpv4
78.000  	0.1     	1       	0.53521 	5.5597e-07	1       	0.3     	0.1     	1.8848  	10.43   	-12.386 	-0.07131
79.000  	0.1     	1       	0.53981 	5.6841e-07	1       	0.3     	0.1     	1.9014  	10.522  	-12.493 	-0.07042
80.000  	0.1     	1       	0.54437 	5.8095e-07	1       	0.3     	0.1     	1.9178  	10.612  	-12.599 	-0.069555
81.000  	0.1     	1       	0.54888 	5.9359e-07	1       	0.3     	0.1     	1.9341  	10.702  	-12.704 	-0.068711
82.000  	0.1     	1       	0.55335 	6.0633e-07	1       	0.3     	0.1     	1.9502  	10.79   	-12.808 	-0.06789
83.000  	0.1     	1       	0.55777 	6.1917e-07	1       	0.3     	0.1     	1.9661  	10.878  	-12.911 	-0.06709
84.000  	0.1     	1       	0.56215 	6.3211e-07	1       	0.3     	0.1     	1.9819  	10.965  	-13.013 	-0.066311
85.000  	0.1     	1       	0.56648 	6.4514e-07	1       	0.3     	0.1     	1.9975  	11.051  	-13.114 	-0.065551
86.000  	0.1     	1       	0.57078 	6.5827e-07	1       	0.3     	0.1     	2.013   	11.136  	-13.214 	-0.06481
87.000  	0.1     	1       	0.57503 	6.7149e-07	1       	0.3     	0.1     	2.0283  	11.221  	-13.313 	-0.064088
88.000  	0.1     	1       	0.57923 	6.8481e-07	1       	0.3     	0.1     	2.0435  	11.304  	-13.411 	-0.063384
89.000  	0.1     	1       	0.5834  	6.9822e-07	1       	0.3     	0.1     	2.0585  	11.387  	-13.508 	-0.062696
90.000  	0.1     	1       	0.58752 	7.1172e-07	1       	0.3     	0.1     	2.0733  	11.469  	-13.604 	-0.062026
91.000  	0.1     	1       	0.59161 	7.2531e-07	1       	0.3     	0.1     	2.0881  	11.55   	-13.699 	-0.061372
92.000  	0.1     	1       	0.59565 	7.3899e-07	1       	0.3     	0.1     	2.1026  	11.63   	-13.793 	-0.060733
93.000  	0.1     	1       	0.59966 	7.5276e-07	1       	0.3     	0.1     	2.117   	11.709  	-13.887 	-0.06011
94.000  	0.1     	1       	0.60362 	7.6662e-07	1       	0.3     	0.1     	2.1313  	11.788  	-13.979 	-0.059501
95.000  	0.1     	1       	0.60754 	7.8056e-07	1       	0.3     	0.1     	2.1455  	11.866  	-14.07  	-0.058906
96.000  	0.1     	1       	0.61143 	7.9459e-07	1       	0.3     	0.1     	2.1595  	11.943  	-14.161 	-0.058326
