79    	0     	-1.3104	-58.701	0.0078285	0.030829	-1.349	0.011437	9.52e+07
80    	0     	-1.3148	-58.62	0.0079104	0.031533	-1.3543	0.011513	9.52e+07
81    	0     	-1.3193	-58.538	0.0079933	0.032245	-1.3595	0.011589	9.52e+07
82    	0     	-1.3238	-58.456	0.0080771	0.032966	-1.3648	0.011667	9.52e+07
83    	0     	-1.3283	-58.374	0.008162	0.033696	-1.3702	0.011744	9.52e+07
84    	0     	-1.3328	-58.291	0.0082479	0.034434	-1.3755	0.011823	9.52e+07
85    	0     	-1.3373	-58.208	0.008335	0.035183	-1.3809	0.011902	9.52e+07
86    	0     	-1.3419	-58.125	0.0084232	0.03594	-1.3862	0.011982	9.52e+07
87    	0     	-1.3464	-58.042	0.0085125	0.036708	-1.3917	0.012063	9.52e+07
88    	0     	-1.351	-57.958	0.0086031	0.037486	-1.3971	0.012144	9.52e+07
89    	0     	-1.3556	-57.874	0.0086949	0.038275	-1.4026	0.012227	9.52e+07
90    	0     	-1.3602	-57.789	0.0087879	0.039074	-1.4081	0.01231	9.52e+07
91    	0     	-1.3649	-57.704	0.0088823	0.039885	-1.4136	0.012394	9.52e+07
92    	0     	-1.3695	-57.619	0.0089781	0.040707	-1.4192	0.012479	9.52e+07
93    	0     	-1.3742	-57.533	0.0090753	0.041541	-1.4248	0.012565	9.52e+07
94    	0     	-1.3789	-57.447	0.0091739	0.042388	-1.4305	0.012651	9.52e+07
95    	0     	-1.3837	-57.36	0.009274	0.043246	-1.4362	0.012739	9.52e+07
96    	0     	-1.3884	-57.273	0.0093757	0.044118	-1.4419	0.012828	9.52e+07
97    	0     	-1.3932	-57.186	0.0094789	0.045002	-1.4477	0.012918	9.52e+07
98    	0     	-1.398	-57.098	0.0095837	0.045901	-1.4535	0.013008	9.52e+07
99    	0     	-1.4029	-57.009	0.0096902	0.046813	-1.4594	0.0131	9.52e+07
100   	0     	-1.4077	-56.92	0.0097984	0.047739	-1.4653	0.013193	9.52e+07
